COUNTY_NAME,2002,2007,2012,2017,2022
PORTER,6438.0,10748.0,157.0,54.0,214.0
POSEY,20182.0,183.0,37875.0,0.0,0.0
RIPLEY,37575.0,32457.0,32146.0,38291.0,23950.0
RUSH,77549.0,133176.0,128205.0,118701.0,71832.0
SPENCER,34692.0,41951.0,33285.0,27664.0,11410.0
ST. JOSEPH,27592.0,24256.0,23332.0,27497.0,34358.0
STARKE,156.0,69.0,0.0,156.0,5.0
STEUBEN,2265.0,124.0,70.0,57.0,0.0
SULLIVAN,4535.0,397.0,40308.0,60.0,0.0
SWITZERLAND,45.0,80.0,46.0,0.0,10.0
TIPPECANOE,77493.0,53814.0,35072.0,51212.0,58148.0
TIPTON,42772.0,49371.0,64912.0,45359.0,67838.0
VANDERBURGH,1800.0,3410.0,0.0,0.0,0.0
VERMILLION,852.0,0.0,40736.0,33.0,0.0
VIGO,10730.0,235.0,0.0,236.0,85.0
WARRICK,1881.0,920.0,32.0,8490.0,32.0
WELLS,27701.0,45706.0,101345.0,178563.0,254806.0
WHITLEY,35782.0,38637.0,43721.0,91531.0,106222.0
ADAIR,28520.0,15836.0,34614.0,52359.0,51458.0
ALLAMAKEE,79495.0,85117.0,107039.0,83175.0,123952.0
APPANOOSE,1959.0,42.0,1024.0,50.0,5758.0
AUDUBON,192418.0,281883.0,293435.0,264328.0,229975.0
BLACK HAWK,161218.0,151279.0,240356.0,249418.0,343062.0
BREMER,127152.0,122798.0,193373.0,143706.0,229300.0
BUCHANAN,169285.0,271198.0,372567.0,367645.0,340394.0
BUENA VISTA,313876.0,444882.0,433776.0,348108.0,552725.0
CEDAR,141532.0,160512.0,200513.0,360609.0,264532.0
CERRO GORDO,143856.0,131072.0,131083.0,123597.0,109458.0
CHICKASAW,139622.0,219213.0,228402.0,243500.0,329699.0
CLAYTON,182393.0,182309.0,260823.0,280285.0,321781.0
DAVIS,46896.0,80786.0,154868.0,125888.0,111639.0
DES MOINES,23321.0,42588.0,27962.0,34960.0,42122.0
DICKINSON,9402.0,37697.0,41300.0,0.0,54580.0
DUBUQUE,173844.0,199501.0,137174.0,140788.0,110581.0
EMMET,154474.0,163589.0,189245.0,144625.0,183186.0
GUTHRIE,70401.0,103009.0,128615.0,68751.0,131690.0
HARDIN,887839.0,875276.0,719764.0,628777.0,859674.0
IDA,143520.0,118442.0,143381.0,56856.0,43.0
IOWA,101104.0,109523.0,115581.0,125867.0,114267.0
KEOKUK,159048.0,187395.0,240926.0,231468.0,171919.0
KOSSUTH,423442.0,747255.0,609297.0,595786.0,542337.0
LINN,65673.0,137523.0,88549.0,66780.0,163076.0
LOUISA,103695.0,151190.0,209468.0,271632.0,328940.0
LUCAS,10136.0,72.0,37719.0,44376.0,40247.0
LYON,427839.0,560885.0,726460.0,1072718.0,965790.0
MAHASKA,207511.0,264068.0,300846.0,326245.0,335644.0
MILLS,6013.0,74.0,1114.0,18.0,0.0
MONONA,34850.0,30233.0,15162.0,0.0,8.0
MUSCATINE,45460.0,61267.0,98300.0,85096.0,72006.0
O BRIEN,349881.0,477055.0,496995.0,504316.0,471932.0
PAGE,7277.0,16343.0,16478.0,20370.0,0.0
PALO ALTO,378095.0,528486.0,464017.0,549754.0,790658.0
PLYMOUTH,570201.0,765153.0,744263.0,923959.0,919047.0
POCAHONTAS,162876.0,222019.0,237967.0,398653.0,294865.0
POTTAWATTAMIE,55464.0,64746.0,82575.0,85049.0,91212.0
POWESHIEK,47404.0,51220.0,87018.0,90712.0,85748.0
RINGGOLD,101535.0,82654.0,93936.0,117037.0,94858.0
SAC,423821.0,474104.0,432045.0,460683.0,343761.0
SIOUX,869086.0,1094268.0,1176544.0,1258928.0,1460697.0
STORY,17943.0,66515.0,76976.0,61857.0,104636.0
TAMA,70773.0,118772.0,93290.0,96467.0,149408.0
WAPELLO,31962.0,45111.0,35318.0,35702.0,65200.0
WINNESHIEK,118298.0,102163.0,124734.0,124343.0,153194.0
WOODBURY,64797.0,83003.0,40369.0,69157.0,36785.0
WRIGHT,321955.0,575940.0,483235.0,482327.0,428948.0
ANDERSON,446.0,106.0,34.0,15.0,74.0
ATCHISON,2624.0,3095.0,210.0,30.0,122.0
BARBER,4.0,10.0,0.0,0.0,0.0
BARTON,77.0,36.0,107.0,0.0,10627.0
BOURBON,75.0,77.0,0.0,0.0,240.0
CHASE,19.0,112.0,0.0,0.0,0.0
CHAUTAUQUA,0.0,18.0,0.0,1157.0,870.0
CHEYENNE,0.0,0.0,0.0,27.0,0.0
CLOUD,6399.0,0.0,0.0,0.0,0.0
COFFEY,0.0,141.0,57.0,78.0,16.0
COWLEY,545.0,306.0,0.0,860.0,110.0
DONIPHAN,793.0,364.0,72.0,0.0,21.0
ELK,0.0,100.0,0.0,0.0,0.0
ELLIS,144.0,0.0,0.0,0.0,196.0
ELLSWORTH,0.0,0.0,4.0,0.0,0.0
FINNEY,0.0,55.0,0.0,0.0,0.0
GEARY,41.0,32.0,0.0,16.0,0.0
GOVE,0.0,22.0,0.0,0.0,0.0
GRAY,162.0,20.0,0.0,0.0,0.0
GREELEY,0.0,0.0,38.0,0.0,0.0
GREENWOOD,86.0,39.0,24.0,32.0,0.0
HARPER,0.0,0.0,0.0,56.0,19.0
HARVEY,12054.0,21705.0,11174.0,17480.0,14900.0
HASKELL,0.0,52.0,20.0,0.0,32.0
JEWELL,9684.0,65.0,20.0,0.0,0.0
KEARNY,8.0,0.0,0.0,0.0,0.0
KINGMAN,70.0,25.0,0.0,44.0,100.0
KIOWA,0.0,0.0,0.0,0.0,20.0
LABETTE,0.0,742.0,518.0,120.0,157.0
LANE,0.0,0.0,0.0,0.0,1435.0
LEAVENWORTH,1091.0,540.0,94.0,0.0,0.0
MCPHERSON,29425.0,25287.0,16570.0,13160.0,36307.0
MORRIS,297.0,53.0,0.0,59.0,0.0
MORTON,0.0,0.0,0.0,23.0,6.0
NEMAHA,90962.0,121012.0,196446.0,239097.0,323333.0
NEOSHO,1168.0,1001.0,885.0,55.0,344.0
NESS,42.0,0.0,0.0,8.0,0.0
NORTON,72900.0,0.0,125966.0,0.0,0.0
OSAGE,318.0,292.0,179.0,0.0,56.0
OSBORNE,412.0,360.0,0.0,0.0,0.0
OTTAWA,22.0,1171.0,144.0,0.0,0.0
PAWNEE,39.0,17.0,9.0,0.0,0.0
POTTAWATOMIE,19708.0,20340.0,8070.0,27415.0,1357.0
PRATT,13.0,23.0,0.0,7.0,0.0
RAWLINS,20.0,0.0,0.0,0.0,0.0
RENO,8958.0,322.0,1007.0,14946.0,225.0
REPUBLIC,24.0,0.0,21.0,0.0,0.0
RICE,52.0,0.0,0.0,0.0,90.0
RILEY,18257.0,17905.0,0.0,69.0,0.0
ROOKS,68.0,0.0,45.0,0.0,25.0
SEWARD,18384.0,0.0,0.0,0.0,0.0
SHAWNEE,22.0,0.0,51.0,112.0,72.0
SHERMAN,0.0,0.0,0.0,105.0,31.0
SMITH,73.0,56.0,46.0,210.0,84.0
STAFFORD,32.0,7305.0,8897.0,14.0,0.0
STANTON,22.0,0.0,0.0,0.0,0.0
STEVENS,0.0,0.0,27.0,51.0,20.0
SUMNER,1690.0,237.0,0.0,83.0,52.0
TREGO,47.0,0.0,24.0,0.0,0.0
WABAUNSEE,208.0,0.0,59.0,97.0,20.0
WALLACE,0.0,18.0,39.0,0.0,1350.0
WICHITA,31.0,0.0,0.0,0.0,0.0
WILSON,30.0,50.0,28.0,0.0,195.0
WOODSON,0.0,77.0,0.0,56.0,36.0
WYANDOTTE,0.0,37.0,0.0,0.0,0.0
BALLARD,0.0,0.0,0.0,24.0,0.0
BARREN,131.0,171.0,0.0,0.0,0.0
BATH,50.0,107.0,27.0,162.0,128.0
BELL,0.0,0.0,0.0,94.0,0.0
BOYD,0.0,51.0,30.0,17.0,23.0
BOYLE,0.0,12.0,29.0,0.0,9.0
BRACKEN,120.0,0.0,0.0,0.0,26.0
BREATHITT,43.0,0.0,11.0,26.0,42.0
BRECKINRIDGE,8573.0,1920.0,300.0,183.0,145.0
BULLITT,62.0,59.0,1479.0,230.0,107.0
CALDWELL,14.0,55.0,264.0,59.0,79.0
CALLOWAY,300.0,55.0,545.0,38.0,68.0
CAMPBELL,0.0,0.0,0.0,59.0,32.0
CARLISLE,33.0,14405.0,0.0,0.0,0.0
CARTER,239.0,0.0,371.0,0.0,0.0
CASEY,280.0,2580.0,2848.0,370.0,346.0
EDMONSON,0.0,30.0,0.0,48.0,54.0
ELLIOTT,0.0,50.0,12.0,21.0,36.0
ESTILL,110.0,1830.0,0.0,36.0,70.0
FLEMING,0.0,82.0,0.0,98.0,137.0
GALLATIN,0.0,20.0,15.0,91.0,27.0
GARRARD,9.0,72.0,54.0,54.0,0.0
GRAVES,15854.0,54.0,71.0,73.0,29824.0
GRAYSON,3712.0,53.0,0.0,176.0,0.0
GREEN,0.0,0.0,224.0,0.0,107.0
GREENUP,0.0,80.0,0.0,0.0,82.0
HARLAN,0.0,0.0,0.0,34.0,0.0
HICKMAN,0.0,0.0,0.0,23230.0,23800.0
HOPKINS,230.0,0.0,1605.0,810.0,98.0
JESSAMINE,0.0,40.0,0.0,27.0,29.0
KENTON,0.0,33.0,36.0,76.0,65.0
LARUE,57.0,20.0,35.0,16.0,158.0
LAUREL,12.0,90.0,4008.0,0.0,0.0
LETCHER,0.0,24.0,0.0,131.0,29.0
MAGOFFIN,58.0,51.0,20.0,17.0,0.0
MCCRACKEN,0.0,31.0,0.0,67.0,0.0
MCCREARY,32.0,0.0,0.0,56.0,18.0
MEADE,218.0,0.0,0.0,69.0,0.0
MENIFEE,0.0,10.0,0.0,68.0,11.0
METCALFE,102.0,85.0,0.0,0.0,106.0
MUHLENBERG,0.0,36.0,38.0,18.0,0.0
NELSON,20867.0,27712.0,39.0,0.0,0.0
NICHOLAS,0.0,0.0,106.0,57.0,47.0
OLDHAM,0.0,18.0,16.0,0.0,0.0
OWSLEY,0.0,0.0,0.0,0.0,29.0
PENDLETON,0.0,41.0,58.0,104.0,91.0
POWELL,0.0,10.0,34.0,36.0,22.0
ROBERTSON,5.0,0.0,0.0,20.0,31.0
ROCKCASTLE,110.0,0.0,50.0,0.0,21.0
ROWAN,22.0,0.0,21.0,0.0,87.0
SIMPSON,34.0,0.0,13.0,0.0,0.0
TODD,15385.0,15309.0,277.0,13066.0,24564.0
TRIGG,73.0,6.0,41.0,705.0,94.0
TRIMBLE,0.0,0.0,20.0,8.0,24.0
WOLFE,173.0,0.0,57.0,94.0,21.0
ACADIA,164.0,0.0,0.0,0.0,56.0
ASCENSION,0.0,0.0,198.0,0.0,0.0
ASSUMPTION,13.0,36.0,0.0,0.0,10.0
AVOYELLES,122.0,404.0,0.0,0.0,0.0
BEAUREGARD,224.0,311.0,0.0,150.0,224.0
BIENVILLE,180.0,0.0,42.0,108.0,0.0
BOSSIER,0.0,0.0,176.0,210.0,0.0
CADDO,90.0,36.0,49.0,0.0,0.0
CALCASIEU,278.0,191.0,309.0,0.0,211.0
CAMERON,0.0,200.0,73.0,38.0,0.0
CATAHOULA,0.0,120.0,0.0,26.0,0.0
CONCORDIA,0.0,37.0,70.0,46.0,104.0
EAST BATON ROUGE,24.0,204.0,81.0,91.0,166.0
EAST FELICIANA,12.0,19.0,0.0,14.0,47.0
EVANGELINE,26.0,11.0,0.0,0.0,0.0
IBERIA,104.0,66.0,54.0,20.0,0.0
IBERVILLE,0.0,17.0,0.0,0.0,0.0
JEFFERSON DAVIS,288.0,206.0,0.0,0.0,0.0
LAFOURCHE,27.0,0.0,0.0,70.0,69.0
MOREHOUSE,0.0,49.0,63.0,0.0,10.0
NATCHITOCHES,256.0,36.0,22.0,6.0,9.0
PLAQUEMINES,0.0,0.0,0.0,30.0,0.0
POINTE COUPEE,0.0,0.0,4.0,8.0,64.0
RAPIDES,216.0,0.0,160.0,0.0,37.0
RED RIVER,0.0,40.0,6.0,5.0,0.0
SABINE,0.0,78.0,122.0,81.0,40.0
SAINT BERNARD,0.0,0.0,0.0,0.0,3.0
SAINT CHARLES,0.0,0.0,0.0,36.0,0.0
SAINT HELENA,41.0,0.0,0.0,58.0,0.0
SAINT JAMES,0.0,26.0,0.0,0.0,0.0
SAINT LANDRY,0.0,245.0,131.0,152.0,281.0
SAINT MARTIN,0.0,168.0,129.0,0.0,83.0
SAINT MARY,160.0,104.0,99.0,124.0,0.0
SAINT TAMMANY,430.0,0.0,0.0,281.0,157.0
ST. JOHN THE BAPTIST,0.0,0.0,11.0,0.0,0.0
TANGIPAHOA,199.0,74.0,0.0,422.0,57.0
TENSAS,30.0,0.0,0.0,0.0,0.0
TERREBONNE,0.0,9.0,0.0,9.0,30.0
VERNON,100.0,345.0,213.0,223.0,223.0
WEST BATON ROUGE,0.0,16.0,0.0,0.0,0.0
WEST FELICIANA,16.0,0.0,20.0,70.0,16.0
WINN,0.0,0.0,0.0,228.0,0.0
ANDROSCOGGIN,0.0,131.0,230.0,100.0,135.0
AROOSTOOK,94.0,0.0,0.0,0.0,0.0
KENNEBEC,460.0,183.0,439.0,115.0,0.0
OXFORD,0.0,228.0,642.0,244.0,0.0
PENOBSCOT,133.0,204.0,214.0,153.0,242.0
PISCATAQUIS,79.0,55.0,226.0,0.0,26.0
SAGADAHOC,45.0,0.0,0.0,10.0,59.0
WALDO,0.0,0.0,0.0,96.0,0.0
YORK,319.0,0.0,772.0,134.0,0.0
ALLEGANY,16.0,37.0,0.0,30.0,0.0
ANNE ARUNDEL,0.0,31.0,0.0,411.0,0.0
BALTIMORE,82.0,41.0,109.0,401.0,119.0
CALVERT,0.0,35.0,43.0,112.0,101.0
CAROLINE,39.0,36.0,13.0,95.0,0.0
CECIL,97.0,82.0,30.0,60.0,325.0
CHARLES,309.0,81.0,42.0,159.0,333.0
DORCHESTER,0.0,0.0,43.0,412.0,40.0
FREDERICK,329.0,262.0,502.0,908.0,745.0
GARRETT,152.0,443.0,0.0,360.0,279.0
HARFORD,150.0,53.0,0.0,400.0,528.0
PRINCE GEORGES,30.0,17.0,30.0,30.0,24.0
QUEEN ANNES,0.0,28.0,56.0,0.0,0.0
SOMERSET,0.0,43.0,0.0,0.0,0.0
ST MARYS,919.0,360.0,425.0,467.0,577.0
WICOMICO,600.0,100.0,0.0,194.0,0.0
WORCESTER,341.0,0.0,0.0,0.0,352.0
BARNSTABLE,0.0,0.0,53.0,0.0,0.0
BERKSHIRE,0.0,356.0,922.0,187.0,199.0
BRISTOL,1484.0,421.0,560.0,781.0,178.0
DUKES,61.0,111.0,246.0,0.0,27.0
ESSEX,0.0,317.0,600.0,35.0,28.0
HAMPDEN,0.0,161.0,0.0,142.0,0.0
HAMPSHIRE,0.0,300.0,189.0,90.0,0.0
NORFOLK,0.0,41.0,0.0,36.0,0.0
ALCONA,0.0,0.0,46.0,0.0,81.0
ALGER,26.0,0.0,11.0,251.0,7.0
ALLEGAN,157549.0,195695.0,251829.0,206166.0,220765.0
ALPENA,0.0,122.0,0.0,66.0,0.0
ANTRIM,0.0,22.0,0.0,215.0,198.0
ARENAC,820.0,117.0,0.0,132.0,182.0
BARAGA,0.0,0.0,0.0,13.0,0.0
BARRY,641.0,402.0,311.0,358.0,345.0
BENZIE,0.0,0.0,47.0,19.0,22.0
BRANCH,65993.0,64565.0,56142.0,61989.0,79517.0
CHARLEVOIX,0.0,115.0,0.0,0.0,41.0
CHEBOYGAN,0.0,117.0,0.0,144.0,268.0
CHIPPEWA,71.0,168.0,0.0,0.0,0.0
CLARE,130.0,0.0,403.0,0.0,104.0
EATON,8857.0,2373.0,9800.0,0.0,272.0
GENESEE,1009.0,329.0,123.0,0.0,245.0
GLADWIN,1943.0,229.0,189.0,223.0,0.0
GOGEBIC,0.0,20.0,0.0,0.0,10.0
GRAND TRAVERSE,139.0,125.0,31.0,22.0,11000.0
GRATIOT,30788.0,60479.0,69555.0,46355.0,40900.0
HILLSDALE,27461.0,24556.0,20786.0,32192.0,42001.0
HOUGHTON,50.0,16.0,30.0,71.0,98.0
HURON,36812.0,36868.0,38654.0,34708.0,48929.0
INGHAM,7742.0,1286.0,299.0,206.0,3520.0
IONIA,24837.0,46562.0,75233.0,87988.0,48075.0
IOSCO,467.0,46.0,36.0,13.0,120.0
IRON,23.0,0.0,31.0,0.0,95.0
ISABELLA,8654.0,354.0,119.0,198.0,53.0
KALAMAZOO,34266.0,45688.0,48415.0,94032.0,108243.0
KALKASKA,88.0,0.0,94.0,0.0,158.0
LAPEER,2620.0,741.0,647.0,820.0,0.0
LEELANAU,19.0,0.0,42.0,0.0,540.0
LENAWEE,12789.0,132.0,209.0,12735.0,98.0
LUCE,0.0,0.0,15.0,96.0,20.0
MACKINAC,0.0,30.0,10.0,0.0,0.0
MACOMB,0.0,40.0,343.0,13.0,0.0
MANISTEE,31.0,0.0,0.0,59.0,0.0
MARQUETTE,0.0,29.0,0.0,92.0,103.0
MECOSTA,2585.0,32219.0,1520.0,99041.0,132269.0
MENOMINEE,213.0,0.0,0.0,105.0,37.0
MIDLAND,3461.0,293.0,137.0,154.0,105.0
MISSAUKEE,221.0,318.0,233.0,0.0,34.0
MONTCALM,6833.0,2559.0,12865.0,18112.0,31042.0
MONTMORENCY,42.0,63.0,25.0,0.0,76.0
MUSKEGON,2003.0,4758.0,106.0,6250.0,4180.0
NEWAYGO,0.0,478.0,1100.0,667.0,564.0
OAKLAND,14.0,133.0,208.0,0.0,171.0
OCEANA,623.0,46960.0,49912.0,66.0,49597.0
OGEMAW,47.0,113.0,87.0,60.0,371.0
ONTONAGON,0.0,0.0,12.0,0.0,169.0
OSCODA,0.0,153.0,30.0,109.0,62.0
OTSEGO,0.0,0.0,0.0,79.0,0.0
PRESQUE ISLE,0.0,0.0,0.0,78.0,85.0
ROSCOMMON,0.0,7.0,0.0,0.0,17.0
SAGINAW,772.0,6730.0,15817.0,9666.0,98.0
SANILAC,1921.0,3370.0,4767.0,5874.0,0.0
SCHOOLCRAFT,0.0,9.0,8.0,0.0,36.0
SHIAWASSEE,1057.0,1868.0,649.0,0.0,1282.0
ST JOSEPH,33597.0,32939.0,26899.0,61366.0,25558.0
TUSCOLA,13618.0,16802.0,544.0,34125.0,15496.0
WASHTENAW,3222.0,4984.0,4460.0,605.0,4960.0
WEXFORD,123.0,330.0,43.0,134.0,277.0
AITKIN,95.0,0.0,48.0,0.0,0.0
ANOKA,371.0,0.0,0.0,0.0,0.0
BECKER,8174.0,10992.0,18438.0,44.0,71.0
BELTRAMI,0.0,120.0,0.0,190.0,0.0
BIG STONE,41555.0,43210.0,24.0,0.0,0.0
BLUE EARTH,404643.0,537657.0,554168.0,599573.0,664644.0
CARLTON,96.0,221.0,0.0,54.0,60.0
CARVER,16466.0,25126.0,29350.0,9435.0,25551.0
CHISAGO,2093.0,1064.0,175.0,471.0,0.0
COTTONWOOD,183037.0,229513.0,235636.0,353916.0,341650.0
CROW WING,74.0,125.0,0.0,0.0,25.0
DAKOTA,24599.0,11381.0,31028.0,12508.0,81.0
FARIBAULT,202391.0,260393.0,249598.0,211443.0,277884.0
FILLMORE,119993.0,149419.0,136778.0,143545.0,135192.0
FREEBORN,240552.0,260087.0,324725.0,290495.0,224243.0
GOODHUE,104920.0,101200.0,141734.0,102330.0,99350.0
HENNEPIN,148.0,646.0,0.0,55.0,48.0
HUBBARD,0.0,81.0,181.0,1000.0,16.0
ISANTI,1534.0,321.0,172.0,158.0,19000.0
ITASCA,105.0,0.0,0.0,0.0,123.0
KANABEC,324.0,106.0,160.0,177.0,365.0
KANDIYOHI,91483.0,83708.0,86467.0,85372.0,136744.0
KITTSON,9.0,37.0,0.0,0.0,0.0
KOOCHICHING,45.0,0.0,52.0,6.0,15.0
LAC QUI PARLE,94034.0,86491.0,97172.0,148232.0,158826.0
LAKE OF THE WOODS,0.0,0.0,32.0,0.0,6.0
LE SUEUR,78721.0,88361.0,135529.0,97573.0,108983.0
MAHNOMEN,235.0,0.0,0.0,16.0,0.0
MCLEOD,8734.0,2966.0,2746.0,919.0,41.0
MEEKER,14330.0,15158.0,14144.0,315.0,172.0
MILLE LACS,1234.0,258.0,173.0,199.0,127.0
MORRISON,23100.0,57205.0,76110.0,58673.0,58456.0
MOWER,220759.0,305060.0,330950.0,307578.0,237747.0
NICOLLET,236007.0,308928.0,268108.0,266418.0,403340.0
NOBLES,307408.0,416230.0,323294.0,392764.0,504733.0
NORMAN,3497.0,0.0,11.0,0.0,381.0
OLMSTED,49413.0,46348.0,44986.0,23691.0,37041.0
OTTER TAIL,22602.0,17051.0,34398.0,10744.0,157.0
PENNINGTON,48.0,0.0,44.0,0.0,0.0
PINE,634.0,411.0,0.0,207.0,202.0
PIPESTONE,196029.0,300536.0,266425.0,360284.0,302948.0
RED LAKE,50.0,31.0,0.0,0.0,0.0
REDWOOD,188675.0,228857.0,179776.0,197065.0,352676.0
RENVILLE,264807.0,261671.0,280674.0,312833.0,252155.0
ROCK,221288.0,302728.0,291435.0,293237.0,400859.0
ROSEAU,94.0,69.0,39.0,33.0,13200.0
SHERBURNE,6517.0,98.0,8195.0,135.0,75.0
SIBLEY,102747.0,110317.0,105007.0,104987.0,79525.0
ST. LOUIS,262.0,327.0,171.0,0.0,0.0
STEARNS,98262.0,117481.0,109402.0,84707.0,65897.0
STEELE,102303.0,111518.0,167410.0,140788.0,116084.0
SWIFT,26289.0,22974.0,12402.0,15538.0,26698.0
TRAVERSE,9532.0,24126.0,14.0,35141.0,0.0
WABASHA,24300.0,4320.0,662.0,692.0,40628.0
WADENA,360.0,205.0,332.0,49.0,0.0
WASECA,177007.0,292091.0,243040.0,270652.0,216141.0
WATONWAN,196255.0,215750.0,182932.0,381741.0,247020.0
WILKIN,14.0,0.0,0.0,48.0,22.0
WINONA,40408.0,36238.0,36675.0,111621.0,55294.0
YELLOW MEDICINE,133335.0,157294.0,119547.0,163514.0,211962.0
ALCORN,414.0,0.0,22.0,165.0,0.0
AMITE,16.0,47.0,76.0,75.0,260.0
ATTALA,0.0,0.0,0.0,14.0,0.0
BOLIVAR,84.0,0.0,0.0,0.0,0.0
COAHOMA,231.0,0.0,0.0,0.0,0.0
COPIAH,0.0,26.0,0.0,0.0,71.0
FORREST,0.0,0.0,73.0,96.0,0.0
GEORGE,0.0,332.0,0.0,203.0,374.0
GRENADA,6.0,0.0,0.0,108.0,9.0
HINDS,497.0,0.0,0.0,71.0,197.0
HUMPHREYS,574.0,180.0,0.0,155.0,60.0
ISSAQUENA,100.0,0.0,0.0,0.0,0.0
ITAWAMBA,29.0,12000.0,0.0,0.0,21.0
KEMPER,232.0,57.0,0.0,175.0,0.0
LEAKE,33.0,8.0,0.0,85.0,18.0
LEFLORE,7.0,0.0,0.0,0.0,0.0
NESHOBA,0.0,35.0,53.0,0.0,0.0
NOXUBEE,25184.0,34050.0,16312.0,24221.0,27.0
OKTIBBEHA,36.0,0.0,22.0,6.0,63.0
PANOLA,0.0,0.0,0.0,9.0,0.0
PEARL RIVER,92.0,0.0,0.0,123.0,186.0
PONTOTOC,15.0,0.0,9.0,531.0,74.0
PRENTISS,0.0,0.0,0.0,0.0,38.0
RANKIN,20.0,145.0,0.0,98.0,45.0
SUNFLOWER,42.0,396.0,158.0,120.0,0.0
TALLAHATCHIE,0.0,18.0,0.0,0.0,0.0
TATE,22.0,0.0,14.0,62.0,0.0
TIPPAH,170.0,44.0,115.0,34.0,41.0
TISHOMINGO,15.0,0.0,11.0,11.0,46.0
WALTHALL,7.0,0.0,78.0,40.0,68.0
YALOBUSHA,99.0,44.0,142.0,29.0,0.0
YAZOO,150.0,44.0,0.0,40.0,0.0
ANDREW,2987.0,80.0,108.0,13.0,0.0
AUDRAIN,32471.0,66628.0,54266.0,121734.0,116832.0
BATES,10891.0,43.0,85.0,55594.0,41046.0
BOLLINGER,2943.0,236.0,80.0,232.0,86.0
CALLAWAY,49501.0,70590.0,45077.0,84595.0,208263.0
CAPE GIRARDEAU,8350.0,5353.0,531.0,641.0,143.0
CHARITON,11793.0,5977.0,95.0,47430.0,46582.0
COLE,28482.0,29865.0,27929.0,64.0,1254.0
COOPER,23565.0,13668.0,80.0,7800.0,93.0
DENT,153.0,0.0,0.0,240.0,801.0
DUNKLIN,0.0,57.0,0.0,0.0,26.0
GASCONADE,15534.0,11194.0,83.0,93.0,37.0
GENTRY,5029.0,5020.0,9.0,116314.0,128278.0
HICKORY,38.0,0.0,0.0,53.0,0.0
HOLT,2703.0,0.0,116.0,0.0,0.0
HOWELL,438.0,187.0,268.0,0.0,260.0
LACLEDE,1412.0,0.0,488.0,371.0,113.0
MARIES,21793.0,4643.0,1082.0,1163.0,29490.0
MCDONALD,146.0,117.0,138.0,351.0,0.0
MONITEAU,16156.0,25366.0,24058.0,22323.0,124.0
NODAWAY,28223.0,6310.0,111.0,310.0,992.0
OREGON,5996.0,0.0,0.0,108.0,174.0
OZARK,44.0,48.0,122.0,148.0,66.0
PETTIS,35217.0,30421.0,24399.0,30806.0,129428.0
PHELPS,677.0,0.0,0.0,0.0,600.0
PLATTE,7178.0,32.0,0.0,27.0,34.0
RALLS,15517.0,21074.0,115.0,36.0,14880.0
RAY,2535.0,298.0,173.0,297.0,88.0
REYNOLDS,0.0,32.0,0.0,42.0,22.0
SCOTLAND,1976.0,21289.0,49237.0,118710.0,138710.0
SHANNON,0.0,56.0,51.0,0.0,0.0
ST CHARLES,15915.0,12573.0,15454.0,12420.0,26766.0
ST FRANCOIS,152.0,68.0,144.0,82.0,200.0
ST LOUIS,0.0,0.0,0.0,0.0,50.0
STE GENEVIEVE,13277.0,9081.0,60.0,6000.0,85.0
STODDARD,220.0,43.0,0.0,21.0,15.0
TANEY,0.0,0.0,15.0,0.0,0.0
TEXAS,0.0,0.0,0.0,546.0,0.0
BEAVERHEAD,0.0,0.0,112.0,0.0,7.0
BIG HORN,0.0,0.0,16.0,33.0,0.0
BROADWATER,12.0,6.0,14.0,0.0,0.0
CARBON,50.0,395.0,184.0,0.0,0.0
CASCADE,14164.0,17200.0,19339.0,30135.0,44758.0
CHOUTEAU,585.0,77.0,23.0,0.0,0.0
DANIELS,286.0,0.0,0.0,0.0,0.0
FALLON,0.0,0.0,19.0,0.0,0.0
FERGUS,56.0,0.0,0.0,116.0,128.0
FLATHEAD,2199.0,136.0,0.0,0.0,3000.0
GLACIER,0.0,24664.0,21831.0,20195.0,22354.0
GRANITE,0.0,0.0,20.0,32.0,0.0
HILL,33.0,23.0,28.0,216.0,0.0
JUDITH BASIN,50.0,0.0,90.0,0.0,0.0
LEWIS AND CLARK,187.0,59.0,39.0,124.0,81.0
MCCONE,0.0,19.0,51.0,24.0,0.0
MEAGHER,11.0,0.0,0.0,0.0,0.0
MINERAL,0.0,0.0,0.0,7.0,0.0
MISSOULA,61.0,131.0,0.0,0.0,124.0
MUSSELSHELL,26.0,0.0,28.0,37.0,58.0
PONDERA,16420.0,27176.0,0.0,24539.0,0.0
POWDER RIVER,0.0,23.0,0.0,36.0,0.0
RAVALLI,854.0,114.0,0.0,227.0,0.0
ROOSEVELT,0.0,81.0,63.0,95.0,41.0
ROSEBUD,31.0,20.0,0.0,0.0,0.0
SANDERS,38.0,54.0,108.0,270.0,33.0
SHERIDAN,370.0,0.0,0.0,0.0,0.0
SILVER BOW,0.0,0.0,0.0,12.0,0.0
STILLWATER,21.0,20.0,0.0,0.0,0.0
SWEET GRASS,0.0,43.0,0.0,0.0,28.0
TOOLE,14500.0,12.0,0.0,0.0,0.0
WHEATLAND,7011.0,0.0,11703.0,17083.0,10973.0
WIBAUX,326.0,0.0,0.0,0.0,0.0
YELLOWSTONE,136.0,399.0,97.0,118.0,27.0
ANTELOPE,94975.0,163133.0,151159.0,142293.0,138674.0
ARTHUR,0.0,0.0,0.0,0.0,16098.0
BOX BUTTE,70.0,0.0,187.0,108.0,0.0
