COUNTY_NAME,2002,2007,2012,2017,2022
KEOKUK,314.0,0.0,483.0,164.0,303.0
KOSSUTH,953.0,1710.0,758.0,0.0,0.0
LINN,2588.0,2876.0,2278.0,1424.0,277.0
LUCAS,116.0,75.0,14.0,34.0,10.0
LYON,10406.0,21775.0,19522.0,20809.0,49349.0
MAHASKA,992.0,988.0,333.0,227.0,0.0
MILLS,0.0,0.0,6.0,0.0,0.0
MONONA,209.0,0.0,0.0,0.0,0.0
MUSCATINE,992.0,1043.0,184.0,149.0,0.0
O BRIEN,678.0,1208.0,8345.0,17162.0,0.0
PAGE,176.0,0.0,0.0,16.0,14.0
PALO ALTO,597.0,538.0,197.0,237.0,0.0
PLYMOUTH,3922.0,4344.0,15.0,0.0,31328.0
POCAHONTAS,1252.0,1455.0,1802.0,2155.0,0.0
POTTAWATTAMIE,0.0,0.0,0.0,0.0,14.0
POWESHIEK,686.0,683.0,0.0,0.0,0.0
RINGGOLD,275.0,361.0,248.0,108.0,68.0
SAC,362.0,1168.0,0.0,445.0,0.0
SIOUX,40304.0,43334.0,48631.0,72357.0,61731.0
STORY,504.0,497.0,5.0,0.0,0.0
TAMA,1391.0,1345.0,599.0,587.0,328.0
WAPELLO,257.0,0.0,3.0,0.0,0.0
WEBSTER,216.0,250.0,0.0,0.0,0.0
WINNESHIEK,36361.0,30326.0,29992.0,33572.0,37932.0
WOODBURY,83.0,0.0,36.0,14.0,0.0
ANDERSON,1250.0,728.0,984.0,864.0,18.0
ATCHISON,817.0,708.0,415.0,74.0,252.0
BARBER,395.0,0.0,275.0,0.0,0.0
BARTON,546.0,589.0,11.0,620.0,0.0
BOURBON,552.0,391.0,210.0,23.0,375.0
CHASE,11.0,0.0,390.0,0.0,0.0
CHAUTAUQUA,0.0,0.0,18.0,0.0,0.0
CLOUD,0.0,84.0,3.0,0.0,8.0
COFFEY,49.0,0.0,6.0,230.0,221.0
COWLEY,848.0,1238.0,902.0,366.0,248.0
DONIPHAN,433.0,342.0,0.0,452.0,0.0
ELK,30.0,0.0,196.0,24.0,0.0
ELLIS,994.0,260.0,0.0,10.0,0.0
ELLSWORTH,0.0,0.0,0.0,16.0,0.0
GEARY,311.0,0.0,0.0,0.0,0.0
GOVE,530.0,540.0,364.0,1250.0,755.0
GRAY,26.0,0.0,26405.0,55668.0,54900.0
GREENWOOD,500.0,375.0,205.0,0.0,32.0
HARPER,132.0,185.0,0.0,186.0,50.0
HARVEY,1230.0,603.0,1946.0,825.0,436.0
HASKELL,0.0,0.0,6.0,0.0,0.0
JEWELL,366.0,498.0,0.0,18.0,0.0
KEARNY,10.0,0.0,0.0,0.0,0.0
KINGMAN,12.0,6.0,0.0,0.0,0.0
LABETTE,458.0,453.0,1156.0,286.0,272.0
LEAVENWORTH,3116.0,1890.0,1013.0,1226.0,1212.0
MCPHERSON,2366.0,2012.0,1226.0,578.0,280.0
MORRIS,171.0,0.0,78.0,146.0,0.0
MORTON,0.0,0.0,0.0,6.0,0.0
NEMAHA,9580.0,10187.0,9227.0,6659.0,12687.0
NEOSHO,791.0,800.0,770.0,746.0,194.0
OSAGE,219.0,114.0,104.0,340.0,158.0
OSBORNE,267.0,298.0,0.0,0.0,46.0
OTTAWA,212.0,53.0,0.0,18.0,0.0
PAWNEE,34.0,0.0,0.0,0.0,0.0
PHILLIPS,313.0,328.0,136.0,0.0,0.0
POTTAWATOMIE,649.0,931.0,173.0,152.0,48.0
PRATT,8.0,0.0,0.0,0.0,8.0
RAWLINS,257.0,0.0,170.0,0.0,0.0
RENO,6257.0,5590.0,5710.0,4844.0,4956.0
REPUBLIC,8.0,146.0,0.0,0.0,6.0
RICE,90.0,0.0,56.0,0.0,0.0
RILEY,437.0,0.0,656.0,14.0,379.0
RUSSELL,3.0,0.0,0.0,0.0,0.0
SEDGWICK,6407.0,4603.0,3804.0,4876.0,2492.0
SHAWNEE,133.0,0.0,0.0,0.0,0.0
SHERIDAN,233.0,0.0,0.0,287.0,0.0
SHERMAN,66.0,0.0,0.0,22.0,12.0
SMITH,476.0,323.0,8.0,778.0,9.0
STANTON,0.0,13699.0,0.0,0.0,0.0
SUMNER,1985.0,1219.0,6.0,218.0,84.0
TREGO,242.0,0.0,0.0,0.0,6.0
WABAUNSEE,0.0,145.0,59.0,158.0,43.0
WALLACE,12.0,0.0,10.0,0.0,0.0
WICHITA,0.0,0.0,0.0,0.0,12.0
WILSON,293.0,248.0,16.0,8.0,0.0
WOODSON,0.0,0.0,32.0,0.0,0.0
WYANDOTTE,0.0,0.0,0.0,0.0,8.0
BALLARD,478.0,373.0,0.0,0.0,0.0
BARREN,16934.0,16817.0,15406.0,12821.0,10345.0
BATH,1435.0,761.0,0.0,336.0,298.0
BELL,0.0,20.0,10.0,0.0,12.0
BOYD,32.0,0.0,0.0,0.0,0.0
BOYLE,1067.0,400.0,340.0,64.0,0.0
BRACKEN,1789.0,886.0,590.0,505.0,5.0
BREATHITT,0.0,0.0,0.0,10.0,0.0
BRECKINRIDGE,735.0,1110.0,707.0,479.0,241.0
BULLITT,557.0,237.0,508.0,0.0,0.0
CALDWELL,929.0,1441.0,0.0,0.0,290.0
CALLOWAY,745.0,170.0,180.0,18.0,0.0
CAMPBELL,62.0,117.0,78.0,0.0,0.0
CARLISLE,1062.0,312.0,510.0,110.0,0.0
CARTER,614.0,91.0,220.0,169.0,14.0
CASEY,4552.0,3270.0,3386.0,2489.0,2636.0
CRITTENDEN,218.0,129.0,84.0,98.0,174.0
EDMONSON,1906.0,1420.0,517.0,14.0,0.0
ELLIOTT,46.0,28.0,37.0,0.0,28.0
ESTILL,48.0,0.0,33.0,66.0,0.0
FLEMING,9292.0,4898.0,4058.0,1878.0,2223.0
GALLATIN,195.0,90.0,0.0,0.0,0.0
GARRARD,2298.0,1471.0,553.0,45.0,218.0
GRAVES,1612.0,715.0,486.0,486.0,21.0
GRAYSON,3765.0,1429.0,1427.0,1312.0,2166.0
GREEN,6856.0,4524.0,3435.0,2158.0,1710.0
GREENUP,72.0,68.0,10.0,0.0,4.0
HICKMAN,147.0,0.0,0.0,0.0,0.0
HOPKINS,0.0,40.0,0.0,44.0,10.0
JESSAMINE,182.0,71.0,198.0,36.0,20.0
KENTON,8.0,212.0,0.0,41.0,0.0
KNOTT,10.0,0.0,0.0,0.0,0.0
LARUE,4566.0,1508.0,898.0,230.0,259.0
LAUREL,1140.0,1143.0,78.0,24.0,130.0
LETCHER,0.0,0.0,0.0,8.0,0.0
LEWIS,1566.0,562.0,193.0,67.0,54.0
MAGOFFIN,100.0,52.0,12.0,18.0,0.0
MASON,5859.0,3993.0,1860.0,713.0,248.0
MCCREARY,38.0,0.0,0.0,0.0,0.0
MEADE,604.0,709.0,165.0,93.0,26.0
MENIFEE,0.0,116.0,12.0,0.0,6.0
METCALFE,8784.0,6510.0,4374.0,3490.0,2734.0
MUHLENBERG,105.0,0.0,0.0,0.0,8.0
NELSON,7377.0,5031.0,4269.0,1639.0,13.0
NICHOLAS,210.0,204.0,232.0,464.0,63.0
OLDHAM,776.0,369.0,13.0,6.0,0.0
OWSLEY,24.0,24.0,0.0,0.0,0.0
PENDLETON,210.0,281.0,8.0,19.0,31.0
POWELL,16.0,12.0,0.0,0.0,0.0
ROBERTSON,284.0,452.0,405.0,173.0,0.0
ROCKCASTLE,1334.0,923.0,396.0,131.0,154.0
ROWAN,25.0,64.0,0.0,28.0,8.0
SIMPSON,1509.0,1553.0,711.0,390.0,0.0
TODD,6449.0,5759.0,6835.0,6315.0,4752.0
TRIGG,128.0,423.0,704.0,1498.0,511.0
TRIMBLE,359.0,237.0,0.0,0.0,16.0
WOLFE,29.0,44.0,0.0,24.0,0.0
AVOYELLES,0.0,0.0,0.0,36.0,0.0
BEAUREGARD,929.0,0.0,0.0,0.0,105.0
BIENVILLE,0.0,0.0,6.0,0.0,0.0
CADDO,0.0,0.0,0.0,0.0,216.0
CALCASIEU,0.0,12.0,0.0,14.0,0.0
CAMERON,0.0,18.0,0.0,0.0,0.0
EAST BATON ROUGE,659.0,482.0,0.0,0.0,0.0
EAST FELICIANA,770.0,0.0,0.0,0.0,0.0
EVANGELINE,0.0,14.0,0.0,0.0,0.0
IBERIA,0.0,0.0,0.0,8.0,0.0
JEFFERSON DAVIS,114.0,0.0,0.0,0.0,0.0
LAFOURCHE,0.0,30.0,0.0,42.0,0.0
SABINE,642.0,0.0,0.0,989.0,164.0
SAINT HELENA,7019.0,2665.0,2683.0,675.0,746.0
SAINT LANDRY,412.0,117.0,0.0,0.0,0.0
SAINT TAMMANY,0.0,0.0,0.0,24.0,0.0
TANGIPAHOA,36821.0,26304.0,13334.0,9710.0,5354.0
ANDROSCOGGIN,5662.0,5056.0,3128.0,3882.0,3205.0
AROOSTOOK,1222.0,1246.0,1194.0,2422.0,1758.0
KENNEBEC,11850.0,11514.0,12704.0,13364.0,13439.0
OXFORD,1340.0,1960.0,885.0,1083.0,312.0
PENOBSCOT,11831.0,11278.0,13414.0,13756.0,8901.0
PISCATAQUIS,1396.0,984.0,972.0,17.0,1432.0
SAGADAHOC,778.0,361.0,326.0,204.0,126.0
SOMERSET,10971.0,9888.0,10670.0,10761.0,6010.0
WALDO,8047.0,7588.0,6959.0,4456.0,3017.0
YORK,1872.0,1595.0,1847.0,1135.0,937.0
ALLEGANY,188.0,25.0,10.0,0.0,0.0
ANNE ARUNDEL,0.0,0.0,0.0,30.0,40.0
BALTIMORE,3193.0,1776.0,1182.0,1422.0,246.0
CALVERT,0.0,0.0,12.0,0.0,0.0
CAROLINE,1740.0,1575.0,1532.0,988.0,0.0
CECIL,4929.0,5478.0,3195.0,3182.0,3086.0
CHARLES,178.0,580.0,208.0,248.0,60.0
FREDERICK,44618.0,31002.0,31413.0,25364.0,20458.0
GARRETT,9668.0,8384.0,5804.0,4501.0,1957.0
HARFORD,7716.0,4847.0,4097.0,2501.0,3561.0
PRINCE GEORGES,144.0,9.0,49.0,4.0,194.0
QUEEN ANNES,3913.0,3892.0,1893.0,2199.0,1257.0
ST MARYS,640.0,1006.0,527.0,374.0,611.0
WORCESTER,0.0,0.0,0.0,10.0,0.0
BARNSTABLE,22.0,0.0,10.0,12.0,0.0
BERKSHIRE,6304.0,4774.0,5530.0,5421.0,3988.0
BRISTOL,3415.0,2312.0,1600.0,1576.0,2135.0
ESSEX,545.0,526.0,457.0,456.0,624.0
HAMPDEN,1902.0,1081.0,1516.0,1236.0,0.0
HAMPSHIRE,4997.0,3376.0,2883.0,2610.0,2020.0
NORFOLK,168.0,40.0,0.0,0.0,0.0
ALCONA,892.0,1994.0,2462.0,1417.0,0.0
ALGER,676.0,284.0,408.0,900.0,245.0
ALLEGAN,32202.0,37822.0,39556.0,53460.0,50248.0
ALPENA,4806.0,7675.0,6272.0,8502.0,5213.0
ANTRIM,967.0,523.0,0.0,0.0,2310.0
ARENAC,4113.0,5407.0,5991.0,5200.0,5916.0
BARAGA,192.0,0.0,0.0,0.0,0.0
BARRY,13885.0,21876.0,29317.0,32806.0,29234.0
BRANCH,4381.0,4874.0,6609.0,4762.0,1420.0
CHARLEVOIX,1109.0,577.0,721.0,525.0,0.0
CHEBOYGAN,1493.0,1981.0,773.0,884.0,0.0
CHIPPEWA,982.0,1306.0,871.0,903.0,626.0
CLARE,4151.0,3445.0,3041.0,3950.0,3528.0
EATON,3937.0,3520.0,4200.0,2736.0,2647.0
GENESEE,2494.0,2058.0,2058.0,2118.0,1219.0
GLADWIN,1927.0,2470.0,1580.0,1447.0,67.0
GRAND TRAVERSE,668.0,222.0,202.0,98.0,0.0
GRATIOT,17125.0,28412.0,45416.0,49254.0,62373.0
HILLSDALE,22742.0,20422.0,9570.0,20160.0,22891.0
HOUGHTON,716.0,404.0,415.0,1236.0,6.0
HURON,35496.0,54474.0,74184.0,100522.0,91950.0
INGHAM,8542.0,10796.0,10064.0,16929.0,6874.0
IONIA,22914.0,35098.0,35452.0,32720.0,47220.0
IOSCO,3213.0,2966.0,3070.0,2937.0,1917.0
IRON,63.0,0.0,0.0,0.0,0.0
ISABELLA,11932.0,10400.0,14356.0,15688.0,12129.0
KALAMAZOO,5128.0,5166.0,11294.0,16070.0,16200.0
KALKASKA,0.0,0.0,28.0,44.0,0.0
LAPEER,8078.0,5243.0,5038.0,4936.0,779.0
LEELANAU,745.0,534.0,221.0,194.0,93.0
LENAWEE,20282.0,20865.0,19081.0,29356.0,31662.0
MACKINAC,785.0,672.0,783.0,2030.0,0.0
MACOMB,1219.0,1258.0,1106.0,1024.0,1634.0
MANISTEE,132.0,90.0,0.0,58.0,28.0
MARQUETTE,726.0,1062.0,10.0,303.0,37.0
MECOSTA,7999.0,9614.0,8839.0,7590.0,5574.0
MENOMINEE,13104.0,13968.0,13446.0,13766.0,16154.0
MIDLAND,1981.0,0.0,17.0,0.0,11.0
MISSAUKEE,17834.0,26318.0,32637.0,51124.0,56020.0
MONTCALM,16674.0,20196.0,17273.0,14938.0,17163.0
MONTMORENCY,1259.0,632.0,599.0,1538.0,3.0
MUSKEGON,6673.0,7697.0,5696.0,6634.0,6219.0
NEWAYGO,18517.0,24223.0,24990.0,26334.0,28114.0
OAKLAND,144.0,0.0,8.0,6.0,140.0
OCEANA,4550.0,3759.0,4174.0,2577.0,1752.0
OGEMAW,9780.0,11005.0,12341.0,15780.0,10269.0
ONTONAGON,1103.0,165.0,0.0,0.0,0.0
OSCODA,1674.0,1425.0,1750.0,1347.0,1459.0
OTSEGO,228.0,0.0,0.0,0.0,0.0
PRESQUE ISLE,2482.0,2460.0,1650.0,1472.0,420.0
SAGINAW,4613.0,4900.0,3996.0,4662.0,3197.0
SANILAC,40188.0,43190.0,47392.0,53114.0,54466.0
SCHOOLCRAFT,0.0,160.0,0.0,0.0,0.0
SHIAWASSEE,7632.0,8829.0,8408.0,9663.0,5500.0
ST JOSEPH,2080.0,6130.0,5656.0,5751.0,5654.0
TUSCOLA,8874.0,7138.0,10831.0,19128.0,13574.0
WASHTENAW,5777.0,5316.0,4418.0,4355.0,7968.0
WEXFORD,1638.0,805.0,1309.0,1227.0,2404.0
AITKIN,1668.0,681.0,341.0,117.0,10.0
ANOKA,0.0,225.0,162.0,0.0,0.0
BECKER,11568.0,13622.0,15374.0,10016.0,16274.0
BELTRAMI,2957.0,1568.0,509.0,83.0,20.0
BIG STONE,1464.0,794.0,410.0,36.0,0.0
BLUE EARTH,1979.0,1443.0,1025.0,686.0,0.0
CARLTON,2754.0,2220.0,1942.0,968.0,0.0
CARVER,23984.0,18471.0,15980.0,14446.0,12009.0
CHISAGO,3131.0,3737.0,2543.0,2665.0,1236.0
COTTONWOOD,2082.0,2164.0,1296.0,980.0,1259.0
CROW WING,2400.0,655.0,1405.0,548.0,734.0
DAKOTA,8033.0,8424.0,7469.0,6630.0,9496.0
FARIBAULT,2315.0,3163.0,1794.0,2490.0,0.0
FILLMORE,23294.0,21674.0,24718.0,21791.0,17469.0
FREEBORN,3862.0,2336.0,1416.0,691.0,377.0
GOODHUE,42912.0,38640.0,34900.0,36764.0,37160.0
HENNEPIN,3143.0,2030.0,2839.0,2150.0,502.0
HUBBARD,1125.0,874.0,406.0,416.0,6.0
ISANTI,2333.0,1127.0,1698.0,5.0,1964.0
ITASCA,282.0,71.0,24.0,8.0,10.0
KANABEC,5831.0,2601.0,3085.0,439.0,0.0
KANDIYOHI,12682.0,11738.0,11471.0,17874.0,32148.0
KITTSON,9.0,0.0,0.0,0.0,24.0
KOOCHICHING,299.0,250.0,0.0,329.0,0.0
LAC QUI PARLE,3686.0,1501.0,352.0,586.0,0.0
LAKE OF THE WOODS,93.0,0.0,12.0,0.0,0.0
LE SUEUR,4460.0,6320.0,5398.0,4202.0,2222.0
MAHNOMEN,2857.0,1073.0,0.0,364.0,14.0
MCLEOD,16016.0,12374.0,12831.0,11488.0,6464.0
MEEKER,13412.0,11897.0,19098.0,15814.0,20978.0
MILLE LACS,6790.0,6625.0,4124.0,2864.0,2278.0
MORRISON,52828.0,49314.0,56346.0,55610.0,39444.0
MOWER,9493.0,8400.0,7005.0,5670.0,5459.0
NICOLLET,7771.0,10000.0,12944.0,14098.0,13342.0
NOBLES,8375.0,8306.0,8030.0,9650.0,15235.0
NORMAN,2499.0,1950.0,469.0,184.0,88.0
OLMSTED,18323.0,13663.0,16442.0,21320.0,22440.0
OTTER TAIL,51438.0,42624.0,32694.0,28104.0,24566.0
PENNINGTON,331.0,249.0,113.0,23.0,0.0
PINE,12332.0,10052.0,8984.0,7390.0,5731.0
PIPESTONE,7214.0,8836.0,9422.0,12860.0,21200.0
RED LAKE,1511.0,1437.0,753.0,0.0,2544.0
REDWOOD,4286.0,3788.0,1632.0,2472.0,1802.0
RENVILLE,6066.0,5585.0,3412.0,4619.0,4410.0
ROCK,5700.0,4904.0,3297.0,5830.0,6686.0
ROSEAU,4214.0,2311.0,2405.0,1250.0,342.0
SHERBURNE,1338.0,798.0,949.0,1104.0,144.0
SIBLEY,13848.0,12036.0,17004.0,14376.0,15642.0
ST. LOUIS,2186.0,1897.0,1934.0,773.0,1240.0
STEARNS,129348.0,137354.0,140745.0,133048.0,115780.0
STEELE,11902.0,9800.0,6422.0,6453.0,2302.0
STEVENS,2697.0,35558.0,42557.0,420.0,1328.0
SWIFT,4819.0,5887.0,4755.0,13296.0,0.0
WABASHA,33124.0,40220.0,41228.0,40514.0,54953.0
WADENA,6913.0,7924.0,5346.0,4307.0,1601.0
WASECA,3650.0,2649.0,3602.0,2764.0,197.0
WATONWAN,1912.0,413.0,334.0,4.0,0.0
WILKIN,1078.0,199.0,895.0,0.0,0.0
WINONA,57128.0,58738.0,57030.0,48064.0,66764.0
WRIGHT,20866.0,17774.0,15964.0,10704.0,15418.0
YELLOW MEDICINE,3007.0,3417.0,2800.0,2338.0,3771.0
ALCORN,0.0,0.0,0.0,120.0,0.0
AMITE,5717.0,1733.0,673.0,0.0,0.0
ATTALA,0.0,820.0,0.0,0.0,0.0
COPIAH,1482.0,0.0,0.0,0.0,0.0
FORREST,211.0,0.0,0.0,0.0,0.0
GEORGE,305.0,0.0,0.0,0.0,0.0
HINDS,1695.0,0.0,0.0,0.0,0.0
KEMPER,34.0,0.0,0.0,0.0,0.0
LEAKE,11.0,0.0,0.0,0.0,0.0
NESHOBA,1620.0,310.0,86.0,0.0,0.0
NOXUBEE,1512.0,536.0,410.0,0.0,0.0
OKTIBBEHA,864.0,557.0,371.0,0.0,0.0
PANOLA,44.0,0.0,0.0,0.0,0.0
PEARL RIVER,1514.0,404.0,440.0,492.0,258.0
PONTOTOC,0.0,0.0,334.0,0.0,0.0
PRENTISS,6.0,796.0,127.0,0.0,0.0
RANKIN,0.0,0.0,391.0,0.0,0.0
TATE,2848.0,730.0,1658.0,1240.0,852.0
TIPPAH,329.0,128.0,0.0,0.0,0.0
WALTHALL,11614.0,5701.0,3856.0,2952.0,3828.0
YALOBUSHA,285.0,410.0,0.0,0.0,0.0
ANDREW,2600.0,2231.0,454.0,194.0,514.0
AUDRAIN,5458.0,2758.0,2080.0,820.0,645.0
BATES,2433.0,1746.0,1622.0,499.0,325.0
BOLLINGER,324.0,41.0,108.0,0.0,47.0
CALLAWAY,1000.0,761.0,41.0,78.0,46.0
CAPE GIRARDEAU,4076.0,4288.0,2655.0,2085.0,3109.0
CHARITON,598.0,166.0,26.0,0.0,32.0
COLE,1004.0,1087.0,933.0,2348.0,662.0
COOPER,2329.0,2009.0,884.0,192.0,62.0
DADE,2144.0,1262.0,751.0,1587.0,1365.0
DENT,144.0,96.0,30.0,22.0,31.0
GASCONADE,1286.0,232.0,268.0,623.0,35.0
GENTRY,605.0,742.0,560.0,340.0,68.0
HICKORY,3565.0,1681.0,1603.0,3467.0,1451.0
HOWELL,10202.0,5191.0,1932.0,2822.0,377.0
LACLEDE,14304.0,8321.0,5998.0,4443.0,4532.0
MARIES,1694.0,512.0,467.0,278.0,74.0
MCDONALD,3053.0,1372.0,843.0,473.0,76.0
MONITEAU,3860.0,2578.0,1929.0,2475.0,1059.0
NODAWAY,677.0,1585.0,216.0,259.0,8.0
OREGON,2267.0,472.0,1221.0,679.0,213.0
OZARK,6930.0,1279.0,1008.0,901.0,480.0
PETTIS,1448.0,485.0,480.0,240.0,285.0
PHELPS,1000.0,460.0,10.0,74.0,113.0
PLATTE,0.0,8.0,0.0,0.0,44.0
RALLS,212.0,7.0,57.0,0.0,20.0
RAY,414.0,347.0,62.0,40.0,117.0
REYNOLDS,28.0,14.0,0.0,0.0,10.0
SCOTLAND,7121.0,4688.0,6208.0,6514.0,4676.0
SHANNON,127.0,0.0,133.0,76.0,40.0
ST CHARLES,853.0,6.0,4.0,0.0,322.0
ST FRANCOIS,92.0,62.0,34.0,23.0,67.0
ST LOUIS,16.0,0.0,0.0,0.0,0.0
STE GENEVIEVE,207.0,150.0,0.0,6.0,36.0
STODDARD,107.0,30.0,38.0,8.0,22.0
TANEY,1040.0,184.0,196.0,9.0,18.0
TEXAS,17088.0,9273.0,5976.0,6073.0,5332.0
VERNON,827.0,274.0,230.0,6194.0,86.0
BEAVERHEAD,35.0,38.0,22.0,20.0,0.0
BIG HORN,36.0,18.0,8.0,0.0,0.0
BLAINE,150.0,178.0,139.0,0.0,10.0
BROADWATER,0.0,0.0,0.0,5.0,9.0
CARBON,22.0,10.0,18.0,14.0,32.0
CASCADE,1064.0,1099.0,2166.0,2217.0,2374.0
CHOUTEAU,22.0,20.0,8.0,0.0,10.0
DANIELS,0.0,0.0,0.0,0.0,20.0
DEER LODGE,0.0,0.0,0.0,0.0,24.0
FALLON,36.0,0.0,8.0,20.0,22.0
FERGUS,396.0,526.0,473.0,408.0,14.0
FLATHEAD,853.0,313.0,25.0,26.0,33.0
GLACIER,512.0,764.0,1077.0,1582.0,928.0
GOLDEN VALLEY,0.0,8.0,0.0,0.0,0.0
GRANITE,30.0,27.0,0.0,12.0,0.0
HILL,0.0,6.0,13.0,44.0,66.0
JUDITH BASIN,159.0,14.0,16.0,15.0,5.0
LEWIS AND CLARK,13.0,15.0,104.0,122.0,46.0
MCCONE,30.0,14.0,0.0,0.0,0.0
MEAGHER,6.0,0.0,0.0,0.0,0.0
MISSOULA,24.0,8.0,36.0,36.0,16.0
MUSSELSHELL,46.0,88.0,10.0,36.0,8.0
PETROLEUM,16.0,0.0,14.0,8.0,0.0
PONDERA,530.0,745.0,849.0,869.0,717.0
POWDER RIVER,54.0,38.0,22.0,38.0,0.0
PRAIRIE,18.0,54.0,20.0,14.0,0.0
RAVALLI,2420.0,3324.0,980.0,844.0,12.0
ROOSEVELT,28.0,0.0,0.0,0.0,0.0
ROSEBUD,40.0,0.0,10.0,6.0,10.0
SANDERS,32.0,24.0,32.0,12.0,28.0
SILVER BOW,12.0,0.0,0.0,0.0,0.0
STILLWATER,107.0,0.0,16.0,38.0,36.0
SWEET GRASS,64.0,30.0,62.0,18.0,8.0
TOOLE,368.0,596.0,352.0,760.0,0.0
VALLEY,40.0,22.0,0.0,0.0,22.0
WHEATLAND,768.0,860.0,7.0,0.0,8.0
WIBAUX,5.0,0.0,0.0,0.0,0.0
YELLOWSTONE,1664.0,1074.0,17.0,330.0,14.0
ANTELOPE,7656.0,4619.0,5365.0,5202.0,4856.0
ARTHUR,16.0,0.0,18.0,0.0,0.0
BANNER,0.0,14.0,0.0,0.0,0.0
BOX BUTTE,0.0,0.0,0.0,0.0,12.0
BUFFALO,21.0,3382.0,7.0,0.0,25.0
BURT,165.0,0.0,8.0,8.0,0.0
CHERRY,92.0,26.0,48.0,0.0,56.0
COLFAX,377.0,497.0,795.0,492.0,0.0
CUMING,2108.0,2035.0,871.0,1844.0,6.0
DAWES,148.0,48.0,78.0,10.0,20.0
DEUEL,0.0,12.0,12.0,24.0,0.0
DIXON,676.0,37.0,154.0,5.0,0.0
FRONTIER,0.0,0.0,0.0,12.0,0.0
GAGE,6102.0,1134.0,1507.0,1282.0,510.0
GARDEN,0.0,0.0,12.0,0.0,12.0
GREELEY,196.0,8.0,18.0,0.0,0.0
HARLAN,471.0,400.0,85.0,0.0,0.0
HAYES,0.0,132.0,0.0,0.0,0.0
HITCHCOCK,0.0,0.0,0.0,0.0,6.0
HOLT,5622.0,2284.0,564.0,668.0,20.0
HOOKER,0.0,0.0,0.0,6.0,0.0
KEITH,0.0,0.0,0.0,26.0,24.0
KEYA PAHA,877.0,0.0,468.0,1544.0,0.0
KIMBALL,0.0,0.0,0.0,0.0,28.0
LANCASTER,2273.0,3069.0,2583.0,3126.0,1933.0
LOUP,16.0,0.0,0.0,0.0,0.0
MERRICK,434.0,0.0,153.0,0.0,0.0
MORRILL,16.0,36.0,45.0,8.0,0.0
NANCE,3.0,0.0,0.0,0.0,0.0
NUCKOLLS,485.0,788.0,0.0,0.0,0.0
OTOE,1664.0,281.0,71.0,0.0,0.0
RED WILLOW,15.0,3.0,0.0,0.0,0.0
RICHARDSON,2358.0,985.0,640.0,1714.0,96.0
SAUNDERS,600.0,238.0,372.0,58.0,0.0
SCOTTS BLUFF,22.0,38.0,0.0,33.0,32.0
SEWARD,1476.0,892.0,2434.0,3554.0,1472.0
THAYER,942.0,201.0,0.0,836.0,0.0
THURSTON,958.0,999.0,0.0,770.0,0.0
CHURCHILL,21739.0,11887.0,10875.0,13177.0,1225.0
ELKO,56.0,0.0,8.0,42.0,28.0
EUREKA,0.0,18.0,0.0,0.0,0.0
LANDER,16.0,8.0,0.0,0.0,0.0
NYE,6.0,0.0,8.0,10.0,7.0
PERSHING,30.0,0.0,0.0,0.0,0.0
WHITE PINE,24.0,0.0,0.0,14.0,18.0
BELKNAP,904.0,469.0,363.0,483.0,264.0
CHESHIRE,4042.0,4297.0,3660.0,2805.0,2948.0
COOS,3531.0,2695.0,2500.0,2273.0,2474.0
GRAFTON,8140.0,6108.0,5972.0,5426.0,2636.0
MERRIMACK,4186.0,4154.0,3150.0,4734.0,2076.0
ROCKINGHAM,1327.0,927.0,815.0,1144.0,402.0
STRAFFORD,822.0,565.0,424.0,0.0,951.0
BURLINGTON,2061.0,452.0,5.0,0.0,10.0
GLOUCESTER,1244.0,751.0,890.0,1190.0,742.0
HUNTERDON,1058.0,810.0,734.0,389.0,567.0
MONMOUTH,0.0,10.0,0.0,34.0,18.0
OCEAN,0.0,0.0,0.0,171.0,0.0
SALEM,4549.0,3836.0,2781.0,2632.0,1216.0
BERNALILLO,2933.0,2809.0,7.0,982.0,8.0
CATRON,8.0,0.0,38.0,10.0,26.0
CHAVES,170306.0,170134.0,151902.0,166026.0,121124.0
CIBOLA,0.0,6.0,170.0,6.0,10.0
CURRY,57179.0,127695.0,147084.0,90172.0,78369.0
DE BACA,16.0,0.0,0.0,0.0,0.0
DONA ANA,44737.0,105422.0,86790.0,64122.0,32334.0
EDDY,35592.0,25484.0,23016.0,18452.0,16826.0
GUADALUPE,20.0,0.0,0.0,20.0,0.0
HIDALGO,0.0,0.0,10.0,0.0,0.0
LEA,24951.0,19875.0,31360.0,67946.0,70298.0
LUNA,0.0,0.0,0.0,0.0,16640.0
MCKINLEY,0.0,42.0,284.0,88.0,16.0
MORA,28.0,34.0,0.0,148.0,0.0
QUAY,24.0,0.0,27.0,0.0,0.0
RIO ARRIBA,22.0,10.0,176.0,0.0,0.0
SAN JUAN,48.0,0.0,106.0,74.0,48.0
SANDOVAL,0.0,16.0,28.0,34.0,76.0
SANTA FE,18.0,44.0,70.0,0.0,0.0
SIERRA,0.0,0.0,0.0,13.0,32.0
SOCORRO,9544.0,8730.0,10987.0,13002.0,12.0
TAOS,0.0,16.0,78.0,0.0,0.0
TORRANCE,13.0,20.0,34.0,31.0,19.0
VALENCIA,4067.0,8938.0,19786.0,14044.0,21.0
ALBANY,3922.0,2866.0,1861.0,2476.0,0.0
