COUNTY_NAME,2002,2007,2012,2017,2022
BLAINE,301.0,67.0,413.0,226.0,501.0
BOISE,295.0,144.0,654.0,377.0,497.0
BONNER,1576.0,1609.0,3587.0,0.0,5589.0
BONNEVILLE,448.0,685.0,1098.0,2823.0,1965.0
BOUNDARY,93.0,807.0,1142.0,970.0,1064.0
CAMAS,0.0,57.0,225.0,301.0,227.0
CANYON,2631.0,6737.0,20907.0,25161.0,31361.0
CARIBOU,44.0,180.0,366.0,1088.0,867.0
CASSIA,583.0,236.0,0.0,0.0,0.0
CLEARWATER,195.0,204.0,531.0,647.0,629.0
GEM,0.0,911.0,2735.0,3134.0,2622.0
GOODING,375.0,459.0,1250.0,831.0,556.0
IDAHO,589.0,718.0,1582.0,2253.0,1233.0
JEROME,1769.0,298.0,1094.0,891.0,0.0
KOOTENAI,1440.0,1102.0,2923.0,4905.0,4617.0
LATAH,805.0,973.0,1703.0,2677.0,1777.0
LEMHI,672.0,348.0,718.0,923.0,988.0
LEWIS,0.0,99.0,139.0,65.0,211.0
MINIDOKA,0.0,0.0,0.0,502.0,667.0
NEZ PERCE,525.0,377.0,1215.0,812.0,949.0
ONEIDA,323.0,340.0,800.0,303.0,1029.0
OWYHEE,719.0,687.0,937.0,807.0,740.0
PAYETTE,1157.0,887.0,2959.0,3833.0,1608.0
POWER,148.0,117.0,256.0,163.0,160.0
SHOSHONE,234.0,67.0,237.0,172.0,318.0
TETON,128.0,305.0,781.0,672.0,1493.0
TWIN FALLS,1108.0,982.0,1635.0,2742.0,0.0
VALLEY,45.0,196.0,213.0,83.0,430.0
ALEXANDER,94.0,33.0,100.0,313.0,175.0
BOND,597.0,1373.0,623.0,2106.0,1143.0
BROWN,159.0,139.0,135.0,111.0,1547.0
BUREAU,1706.0,13399.0,137434.0,21225.0,128277.0
CASS,0.0,65.0,273.0,271.0,0.0
CHAMPAIGN,3772.0,7429.0,8751.0,7381.0,6748.0
CHRISTIAN,241.0,804.0,509.0,497.0,1907.0
CLINTON,514945.0,0.0,0.0,0.0,0.0
COLES,629.0,1065.0,882.0,469.0,434.0
CUMBERLAND,331.0,450.0,763.0,606.0,301.0
DE WITT,536.0,1015.0,581.0,1247.0,922.0
DU PAGE,0.0,60.0,200.0,210.0,475.0
EDGAR,140.0,254.0,850.0,1080.0,2781.0
EDWARDS,137.0,122.0,381.0,298.0,334.0
FORD,0.0,371.0,975.0,1863.0,1787.0
GRUNDY,80.0,248.0,232.0,774.0,1035.0
HARDIN,0.0,84.0,156.0,150.0,890.0
HENDERSON,76.0,193.0,216.0,681.0,341.0
JERSEY,354.0,407.0,1587.0,1815.0,432.0
JO DAVIESS,417.0,1153.0,802.0,1099.0,1094.0
KANE,1952.0,3025.0,1240.0,3412.0,14839.0
KENDALL,1147.0,574.0,1156.0,966.0,793.0
KNOX,250.0,475.0,1242.0,684.0,1335.0
LA SALLE,762.0,1041.0,1702.0,1663.0,3222.0
LIVINGSTON,524.0,1030.0,3134.0,2435.0,3035.0
MACOUPIN,628.0,980.0,1036.0,2185.0,2357.0
