COUNTY_NAME,2002,2007,2012,2017,2022
TOLLAND,37411.0,41095.0,38990.0,35253.0,34678.0
WINDHAM,58324.0,52155.0,47191.0,52451.0,37784.0
KENT,42295.0,39805.0,31614.0,24581.0,14495.0
NEW CASTLE,11263.0,6657.0,6119.0,6481.0,4665.0
SUSSEX,37064.0,35655.0,25841.0,22678.0,11944.0
ALACHUA,217060.0,213799.0,181246.0,206709.0,208007.0
BAKER,14802.0,22499.0,20970.0,19351.0,15481.0
BAY,2510.0,3518.0,3078.0,3833.0,2679.0
BRADFORD,37689.0,32184.0,26356.0,40920.0,24160.0
BREVARD,119866.0,98514.0,103459.0,101092.0,109712.0
BROWARD,19210.0,4515.0,12463.0,3604.0,392.0
CHARLOTTE,100177.0,123541.0,112784.0,65952.0,56362.0
CITRUS,27163.0,24761.0,29364.0,36662.0,37125.0
COLLIER,63498.0,41844.0,45917.0,37652.0,39783.0
DE SOTO,322229.0,333173.0,291695.0,436385.0,301272.0
DIXIE,20577.0,28605.0,15887.0,16607.0,17592.0
DUVAL,38260.0,21450.0,24845.0,26832.0,11299.0
FLAGLER,27031.0,17368.0,15187.0,23008.0,21866.0
GADSDEN,18514.0,25584.0,15835.0,26542.0,19876.0
GILCHRIST,116510.0,174077.0,128937.0,121392.0,175171.0
GLADES,262555.0,219038.0,248420.0,257697.0,255070.0
GULF,363.0,2125.0,36.0,3828.0,4038.0
HAMILTON,27122.0,30117.0,34295.0,47670.0,25788.0
HARDEE,441824.0,388595.0,315881.0,380971.0,328902.0
HENDRY,338974.0,230975.0,262817.0,265751.0,301422.0
HERNANDO,78149.0,66230.0,61979.0,43908.0,42676.0
HIGHLANDS,469364.0,514149.0,572521.0,394868.0,294195.0
HILLSBOROUGH,299556.0,305329.0,171055.0,177672.0,151099.0
HOLMES,85529.0,150539.0,87631.0,92520.0,52599.0
INDIAN RIVER,117389.0,94220.0,85562.0,94376.0,107045.0
LEON,8282.0,10217.0,6465.0,10059.0,6654.0
LEVY,225005.0,148895.0,116653.0,213935.0,211413.0
LIBERTY,3842.0,664.0,4149.0,5536.0,5288.0
MANATEE,286066.0,162333.0,144045.0,184332.0,151062.0
MARTIN,127386.0,87624.0,153717.0,134118.0,118125.0
MIAMI-DADE,17085.0,15077.0,18470.0,30034.0,33595.0
NASSAU,24289.0,24089.0,19806.0,29059.0,20515.0
OKALOOSA,16104.0,14945.0,28137.0,15316.0,11543.0
OKEECHOBEE,667172.0,656858.0,841013.0,618595.0,725325.0
OSCEOLA,472026.0,483429.0,450269.0,488015.0,462493.0
PALM BEACH,22307.0,13635.0,40959.0,31239.0,67148.0
PASCO,201141.0,154136.0,143305.0,159945.0,143982.0
PINELLAS,213.0,368.0,587.0,0.0,139.0
PUTNAM,44090.0,27833.0,35340.0,47808.0,51172.0
SANTA ROSA,27934.0,33803.0,19755.0,43435.0,29163.0
SARASOTA,104357.0,78164.0,59254.0,80250.0,65037.0
SEMINOLE,17223.0,17064.0,13462.0,14962.0,14684.0
ST. JOHNS,8788.0,10913.0,5163.0,13676.0,3545.0
ST. LUCIE,116618.0,82355.0,154764.0,150595.0,147567.0
SUWANNEE,186963.0,275237.0,237015.0,174735.0,153868.0
TAYLOR,14501.0,14473.0,16519.0,29251.0,17956.0
VOLUSIA,40745.0,44830.0,39869.0,58573.0,43567.0
WAKULLA,4430.0,4480.0,4422.0,6993.0,5147.0
WALTON,49900.0,122856.0,78569.0,57375.0,30049.0
APPLING,43557.0,46361.0,40534.0,41495.0,26187.0
ATKINSON,36883.0,38863.0,34089.0,31734.0,34381.0
BACON,25881.0,28784.0,16242.0,13844.0,26539.0
BANKS,69817.0,68367.0,68218.0,68878.0,60761.0
BARROW,43911.0,31688.0,26383.0,34920.0,31711.0
BARTOW,61431.0,71232.0,90645.0,64593.0,76726.0
